restaurant_id,name,address,phone,latitude,longitude,category,description,avg_rating,business_hours
8658,구이구이 쪽갈비(망포점),"경기도 수원시 영통구 영통로130번길 25, 영화교회 1층 일부호 (망포동)",,37.2396253484,127.0575690129,한식,,0.0,
8659,구이구이쪽갈비 수원역점,"경기도 수원시 팔달구 매산로 10-8, 1층 (매산로1가)",031-255-2707,37.266756298,127.0027777744,술집,,0.0,
8660,구이마당,경기도 수원시 권선구 덕영대로1145번길 55 (세류동),031-223-9615,37.2537200888,127.0175341164,치킨,,0.0,
8661,구이몽,"경기도 수원시 영통구 효원로 387 (매탄동,풍성프라자 1층 107호)",031-211-9295,37.2592421051,127.0439328356,한식,,0.0,
8662,구이와 전,"경기도 수원시 영통구 신원로250번길 2, 1층 104호 (매탄동)",,37.2574642318,127.0600471406,한식,,0.0,
8663,구포국수,"경기도 수원시 권선구 금호로 83-1, 1층 (금곡동)",,37.2713889801,126.9594808128,분식,,0.0,
8664,국가대표 인계점,"경기도 수원시 팔달구 효원로265번길 28, 1층 일부호 (인계동)",,37.2632773827,127.03162689,한식,,0.0,
8665,국가대표부속구이,경기도 수원시 팔달구 월드컵로311번길 8 (우만동),031-244-7433,37.2859122115,127.0341264516,한식,,0.0,
8666,국가대표생고기,"경기도 수원시 영통구 매영로 416 (영통동,행림빌딩 121호)",031-273-9255,37.2484226663,127.0772161958,한식,,0.0,
8667,국가대표회센터,"경기도 수원시 장안구 서부로 2173, 1층 (율전동)",031-269-8888,37.3022751409,126.9724843025,일식,,0.0,
8668,국대국,경기도 수원시 장안구 서부로2105번길 26-3 (율전동),031-293-8909,37.2970301508,126.9686960334,한식,,0.0,
8669,국대밥,"경기도 수원시 권선구 평동로79번길 45, SKV1모터스 138호 (평동)",,37.2598990401,126.9927070619,한식,,0.0,
8670,국대초밥,경기도 수원시 장안구 경수대로973번길 13-5 (송죽동),031-253-2539,37.3036309954,127.0046451841,일식,,0.0,
8671,국돼화로,"경기도 수원시 영통구 권선로908번길 50, 티지이 프라자 1층 101호 102호 (신동)",031-273-5559,37.2469383258,127.0440069955,한식,,0.0,
8672,국물에 진심인 남자,"경기도 수원시 권선구 구운로 19, 1층 (구운동)",,37.2766819142,126.9759115492,한식,,0.0,
8673,국민갈비,"경기도 수원시 팔달구 수원천로 283, 1층 (남수동)",031-226-0000,37.2787007366,127.0182771308,치킨,,0.0,
8674,국민낙곱새 광교점,"경기도 수원시 영통구 광교중앙로 234, 드림타워5 1층 109호 (하동)",,37.2916935187,127.0658387127,한식,,0.0,
8675,국민낙곱새 망포직영점,"경기도 수원시 영통구 영통로130번길 13, 1층 101호 (망포동)",,37.2396323392,127.0570278024,한식,,0.0,
8676,국민낙곱새 수원매탄점,"경기도 수원시 영통구 매탄로 55-7, 1층 102호 (매탄동)",,37.2565972737,127.0406333758,한식,,0.0,
8677,국민낙곱새 장안구점,"경기도 수원시 장안구 수성로316번길 31, 1층 101호 (영화동, 로뎀-빌)",031-242-3015,37.2905652869,127.0078672366,한식,,0.0,
8678,국민냉면,경기도 수원시 팔달구 수원천로258번길 10-1 (지동),031-248-5630,37.2764288838,127.0204122175,한식,,0.0,
8679,국민푸드,"경기도 수원시 권선구 권선로640번길 19, 1층 일부호 (권선동)",,37.2596920778,127.0209243387,한식,,0.0,
8680,국밥F&B,"경기도 수원시 팔달구 장다리로195번길 14, 1층 일부호 (인계동)",,37.2675652715,127.0241565116,한식,,0.0,
8681,국밥생각 인계점,"경기도 수원시 팔달구 세지로174번길 16-1, 1층 (인계동)",031-890-0023,37.2665776024,127.0228769925,한식,,0.0,
8682,국밥생각 호매실점,"경기도 수원시 권선구 금곡로 202, e-SPACE CITY-1 115호 (금곡동)",,37.2734850987,126.9526982071,한식,,0.0,
8683,국보급 냉면,"경기도 수원시 권선구 경수대로395번길 14-1, 1층 일부호 (권선동)",,37.26204593,127.0234581879,한식,,0.0,
8684,국보회관 수원인계점,경기도 수원시 팔달구 효원로291번길 29 (인계동),031-222-9129,37.2627548293,127.0339759089,양식,,0.0,
8685,국삼가,"경기도 수원시 팔달구 팔달로119번길 43, 1층 (화서동)",031-255-9393,37.2791897578,127.0014100501,한식,,0.0,
8686,국수나무,"경기도 수원시 장안구 이목로 24-3 (정자동, 스카이프라자120호)",031-268-2882,37.3096213713,126.9847446701,분식,,0.0,
8687,국수나무 수원못골시장점,"경기도 수원시 팔달구 중부대로 52, 1층 (인계동)",,37.2753381489,127.0226299532,한식,,0.0,
8688,국수나무 수원정자점,"경기도 수원시 장안구 대평로90번길 12-9, 서강프라자 1층 일부호 (정자동)",,37.2959599272,126.9939317543,한식,,0.0,
8689,국수나무 수원화서역점,"경기도 수원시 팔달구 덕영대로697번길 7, 아트프라자 1층 5호 (화서동)",,37.2848584475,126.9905766563,한식,,0.0,
8690,국수나무아주대점,경기도 수원시 영통구 아주로 20 (원천동),031-217-7061,37.2766128323,127.0441551745,분식,,0.0,
8691,국수대장,"경기도 수원시 영통구 신원로250번길 16, 1층 (매탄동)",,37.2574039405,127.0608030513,한식,,0.0,
8692,국수들의잔치,경기도 수원시 장안구 덕영대로417번길 52-6 (율전동),,37.3030974574,126.9689128793,한식,,0.0,
8693,국수명가,"경기도 수원시 권선구 평동로79번길 45, SK V1 motors 154호 (평동)",031-242-8473,37.2598990401,126.9927070619,한식,,0.0,
8694,국수생각 송죽점,"경기도 수원시 장안구 파장천로44번길 95, 1층 (송죽동)",,37.3073284397,127.0007729345,한식,,0.0,
8695,국수집,경기도 수원시 장안구 창훈로66번길 16-14 (연무동),031-241-7558,37.2980904574,127.0296848016,한식,,0.0,
8696,국수촌,"경기도 수원시 영통구 매여울로53번길 63-2, 1층 (매탄동)",031-213-5033,37.2726710833,127.0411335344,한식,,0.0,
8697,국수파동,경기도 수원시 장안구 정자천로173번길 11-13 (정자동),031-295-0903,37.2953389515,126.9941615672,분식,,0.0,
8698,국수파동,경기도 수원시 장안구 서부로 2107 (율전동),031-291-8599,37.2968472385,126.9701189604,분식,,0.0,
8699,국수포차 송죽점,"경기도 수원시 장안구 경수대로976번길 36, 에이동 1층 일부호 (송죽동)",,37.3063513623,127.0042098204,한식,,0.0,
8700,국숫골,"경기도 수원시 영통구 반달로7번길 40, 102,103호 (영통동)",031-203-6879,37.2535444561,127.0752141985,한식,,0.0,
8701,국시네,경기도 수원시 권선구 세권로181번길 13 (권선동),,37.256280458,127.0243177173,치킨,,0.0,
8702,국시촌,"경기도 수원시 권선구 정조로 590, 1층 (세류동)",,37.261520404,127.0139206395,분식,,0.0,
8703,국일반점,"경기도 수원시 영통구 인계로 277, 1층 (매탄동)",031-211-1513,37.2636832094,127.047909727,중식,,0.0,
8704,군산집,경기도 수원시 권선구 경수대로 270 (권선동),031-267-7749,37.2504974396,127.0208246964,한식,,0.0,
8705,군산해물찜,"경기도 수원시 영통구 광교중앙로248번길 7-3, 우연법전프라자 1층 103호 (하동)",,37.2917996893,127.0677560682,한식,,0.0,
8706,군포해물탕,경기도 수원시 영통구 동수원로513번길 11 (매탄동),031-215-3705,37.2734574203,127.0463624048,한식,,0.0,
8707,굴 순두부 전문점,"경기도 수원시 팔달구 동말로 63 (화서동, 1호 1층)",,37.2789182074,127.0011411165,카페,,0.0,
8708,굴다리전집,"경기도 수원시 장안구 덕영대로425번길 8, 102호 (율전동)",,37.3013886715,126.9697711609,한식,,0.0,
8709,굴비한두름,"경기도 수원시 영통구 법조로149번길 230, 1층 (하동)",031-211-4744,37.2939618611,127.0699099327,한식,,0.0,
8710,굴예찬,경기도 수원시 권선구 일월천로15번길 6-3 (구운동),031-291-1446,37.2839782366,126.9727699772,한식,,0.0,
8711,굽네치킨,"경기도 수원시 권선구 동수원로146번길 98, 1층 (곡반정동)",031-232-7892,37.2456723655,127.0337203126,치킨,,0.0,
8712,굽네치킨,"경기도 수원시 영통구 광교호수공원로 20, 더샵 광교레이크시티 1층 123호 (원천동)",,37.2715230122,127.059243485,치킨,,0.0,
8713,굽네치킨,경기도 수원시 팔달구 동말로25번길 84-2 (화서동),031-245-3082,37.2811466603,126.9952379718,치킨,,0.0,
8714,굽네치킨 광교도청점,"경기도 수원시 영통구 센트럴타운로 111, 광교스타힐스 오피스텔 104호 (이의동)",,37.2925414782,127.049136099,치킨,,0.0,
8715,굽네치킨 망포점,"경기도 수원시 영통구 영통로 127 (망포동,센타프라자 102호)",031-203-9492,37.2387443419,127.0557928331,치킨,,0.0,
8716,굽네치킨 매탄1동점,경기도 수원시 영통구 매여울로 49 (매탄동),031-215-7646,37.2724049854,127.0445865985,치킨,,0.0,
8717,굽네치킨 매탄3동점,"경기도 수원시 영통구 인계로270번길 11-3, 103호 (매탄동)",031-214-9277,37.263283458,127.0470888308,치킨,,0.0,
8718,굽네치킨 서수원점,"경기도 수원시 권선구 당진로 29-4, 기와프라자 102호 (당수동)",,37.2915985478,126.9401793137,치킨,,0.0,
8719,굽네치킨 수원세류점,"경기도 수원시 권선구 덕영대로 1113-10, 1층 (세류동)",031-223-9294,37.2528308148,127.0138862611,치킨,,0.0,
8720,굽네치킨 수원신동점,"경기도 수원시 영통구 덕영대로1499번길 79, 타운빌딩 1층 105호 (망포동)",,37.2475233244,127.0532268607,한식,,0.0,
8721,굽네치킨 수원역점,"경기도 수원시 팔달구 매산로52번길 8-1, 1층 (매산로2가)",031-258-9492,37.2682705389,127.0070649689,치킨,,0.0,
8722,굽네치킨 수원연무점,"경기도 수원시 장안구 창훈로60번길 29, 1층,지하1층 일부 (연무동)",031-241-5892,37.2984965209,127.0297951046,치킨,,0.0,
8723,굽네치킨 수원영화점,경기도 수원시 장안구 정조로934번길 46 (영화동),031-245-2727,37.291874935,127.0150567101,치킨,,0.0,
8724,굽네치킨 수원조원점,"경기도 수원시 장안구 금당로 46, 101-1호 (조원동)",031-242-9206,37.3026503152,127.0159804986,치킨,,0.0,
8725,굽네치킨 영통1호점,"경기도 수원시 영통구 반달로7번길 40 (영통동,평익칼라스위트 105호)",031-202-9942,37.2535444561,127.0752141985,치킨,,0.0,
8726,굽네치킨 오목천점,"경기도 수원시 권선구 온정로 8, 1층 (오목천동)",031-291-9229,37.2472237129,126.9656745575,치킨,,0.0,
8727,굽네치킨 인계동수원점,"경기도 수원시 팔달구 중부대로 192, 1층 (인계동)",,37.2766663343,127.0370372473,치킨,,0.0,
8728,굽네치킨 인계점,"경기도 수원시 팔달구 세지로152번길 28, 1층 (인계동)",,37.2644933888,127.0223826292,치킨,,0.0,
8729,굽네치킨 정자2동점,경기도 수원시 장안구 장안로 87 (정자동),,37.2919380544,127.0020367082,치킨,,0.0,
8730,굽네치킨 파장점,"경기도 수원시 장안구 장안로 296, 1층 일부호 (정자동)",031-268-9892,37.3079489124,126.9898566897,치킨,,0.0,
8731,굽네치킨(영통2동점),"경기도 수원시 영통구 영통로 237, 에이스 하이엔드 타워 영통 B2층 B205호 (신동)",031-892-8086,37.2486642386,127.0569974878,치킨,,0.0,
8732,굽네치킨서둔탑동점,"경기도 수원시 권선구 탑동로 18, 1층 (탑동)",,37.2705309679,126.9751308245,치킨,,0.0,
8733,굿즈도시락,"경기도 수원시 권선구 정조로544번길 61-16, 1층 (세류동)",,37.2551976688,127.0129576432,한식,,0.0,
8734,굿타임,"경기도 수원시 권선구 장다리로 98 (권선동, 지하1층)",031-222-7275,37.2588029567,127.0217306516,치킨,,0.0,
8735,궁 숯불바베큐,경기도 수원시 권선구 세권로195번길 36 (권선동),031-236-3684,37.2568476721,127.0264003805,치킨,,0.0,
8736,궁궐삼계탕,경기도 수원시 팔달구 향교로 53 (매산로2가),031-243-4471,37.2695937653,127.006627748,한식,,0.0,
8737,궁돈보쌈,경기도 수원시 영통구 영통로241번길 12-35 (신동),031-203-9399,37.2494337392,127.0578837732,한식,,0.0,
8738,궁전,경기도 수원시 팔달구 수원천로316번길 12 (남수동),031-257-0556,37.2814440156,127.0190267266,한식,,0.0,
8739,궁전라이브,"경기도 수원시 권선구 세권로 134, 대영빌딩 2층 (세류동)",,37.2567908559,127.0190143612,카페,,0.0,
8740,궁전식당,"경기도 수원시 영통구 삼성로 274 (원천동,천지빌딩지하25호)",031-216-0687,37.2655925945,127.0643194229,분식,,0.0,
8741,궁전옻닭,경기도 수원시 영통구 매여울로40번길 81 (매탄동),031-267-2223,37.2728566321,127.0495467765,한식,,0.0,
8742,궁차이나,경기도 수원시 권선구 세권로 121 (권선동),,37.2574168624,127.017792465,중식,,0.0,
8743,궁차이나,경기도 수원시 팔달구 월드컵로 379 (우만동),031-224-7745,37.2909238675,127.0295489036,중식,,0.0,
8744,권기면관,"경기도 수원시 팔달구 동말로 80, 1층 (화서동)",,37.2786282064,127.002914015,중식,,0.0,
8745,권기반점,경기도 수원시 팔달구 동말로 72 (화서동),,37.2785796774,127.0020908832,한식,,0.0,
8746,권선2동점 굽네치킨,경기도 수원시 권선구 권중로76번길 12 (권선동),031-898-9293,37.2524788667,127.0294046631,치킨,,0.0,
8747,권선동 황소곱창 2호점,"경기도 수원시 영통구 영통로 136, 123호 (망포동, 센트럴타워)",031-205-9371,37.2396568905,127.056362471,술집,,0.0,
8748,권선불대중탕,"경기도 수원시 권선구 권광로109번길 54, 1층 일부호 (권선동)",,37.2584921361,127.0273824753,한식,,0.0,
8749,권선수랏간,"경기도 수원시 권선구 세지로 84, 102호 (권선동)",,37.2593566018,127.018219914,한식,,0.0,
8750,권선화로,경기도 수원시 권선구 세지로82번길 38 (권선동),031-455-8888,37.258408156,127.0199513583,한식,,0.0,
8751,귀빈루,"경기도 수원시 팔달구 팔달문로3번길 9, 1층 (팔달로2가)",031-235-5272,37.2780037889,127.0175709279,한식,,0.0,
8752,귀족보 망포점,"경기도 수원시 영통구 영통로 100, 세호프라자 1층 102호 (망포동)",,37.2378359355,127.0587407033,한식,,0.0,
8753,귀한족발 망포역점,"경기도 수원시 영통구 영통로214번길 41, 1층 102호 (영통동, 토야프라자)",031-205-0116,37.246708488,127.0594895293,한식,,0.0,
8754,귀한족발 수원역점,"경기도 수원시 팔달구 덕영대로895번길 21-1, 1층 (매산로1가)",031-251-3334,37.2694862472,127.0003348831,일식,,0.0,
8755,귀한족발 수원파장시장점,"경기도 수원시 장안구 파장로 81, 1층 일부호 (정자동)",,37.3065409153,126.991524997,한식,,0.0,
8756,귀한족발 화서점,"경기도 수원시 팔달구 동말로 58, 1층 (화서동)",,37.2786531478,127.0002742936,한식,,0.0,
8757,규동집,"경기도 수원시 팔달구 아주로47번길 23, 1층 (우만동)",,37.2789943734,127.0423021354,일식,,0.0,
8758,규민초밥,"경기도 수원시 영통구 권선로882번길 71-21, 1층 101,102호 (신동)",,37.2470694896,127.0429575866,일식,,0.0,
8759,규수당,경기도 수원시 팔달구 수원천로 254 (지동),031-256-4911,37.2761388914,127.0200305443,한식,,0.0,
8760,규엔당 아브뉴프랑 광교점,"경기도 수원시 영통구 센트럴타운로 85, 지1층 cb19,20호 (이의동, Summit place 광교)",,37.2915640479,127.0504732206,일식,,0.0,
8761,규카츠정,"경기도 수원시 팔달구 화서문로 38, 2층 (신풍동)",,37.285003251,127.0121113143,일식,,0.0,
8762,귯걸귯보이 수원역점,"경기도 수원시 팔달구 향교로 30, 104호,105호 (매산로2가)",,37.2682588126,127.0042566713,중식,,0.0,
8763,그 전집,"경기도 수원시 영통구 매탄로100번길 13, 1층 (매탄동)",031-216-0277,37.2595849315,127.0440097099,한식,,0.0,
8764,그곳이좋아,경기도 수원시 영통구 매여울로40번길 7 (매탄동),031-217-7737,37.271922058,127.0455820747,치킨,,0.0,
8765,그냥포차,경기도 수원시 장안구 장안로76번길 36 (정자동),031-257-8669,37.2918859889,127.0046657891,한식,,0.0,
8766,그놈의 에프앤비 수원점,"경기도 수원시 영통구 매탄로37번길 5, 1층 101호 (매탄동)",,37.2551060195,127.0396162543,한식,,0.0,
8767,그놈포차 경기대점,"경기도 수원시 장안구 창훈로60번길 40, 1층 일부호 (연무동)",,37.2989928554,127.0299386966,치킨,,0.0,
8768,그놈포차 수원호매실점,"경기도 수원시 권선구 금곡로212번길 13, 105호 (금곡동)",,37.2736544254,126.9542309784,치킨,,0.0,
8769,그늘집,"경기도 수원시 장안구 경수대로 872, 2층 (조원동)",,37.298421194,127.0133899165,한식,,0.0,
8770,그대에게 화서점,"경기도 수원시 팔달구 화양로 56, 1층 (화서동)",,37.2829270582,126.9963315991,한식,,0.0,
8771,그때그버거,"경기도 수원시 권선구 상탑로 33, 상가동 102호 (탑동, 미래탑마을아파트)",,37.2712871131,126.9748999945,한식,,0.0,
8772,그때그집,"경기도 수원시 장안구 덕영대로381번길 94, 1층 일부호 (율전동)",,37.30219458,126.9685807187,한식,,0.0,
8773,그때그집,경기도 수원시 영통구 매탄로168번길 8-2 (매탄동),031-216-2517,37.2651893165,127.0457578712,한식,,0.0,
8774,그때그집닭곰탕,경기도 수원시 장안구 장안로 6 (영화동),031-248-5111,37.2858214752,127.0072663826,한식,,0.0,
8775,그래거기,"경기도 수원시 권선구 하탑로 49, 1층 (탑동)",,37.269377092,126.977146454,치킨,,0.0,
8776,그래니살룬 영통점,"경기도 수원시 영통구 청명로 33, 1층 (영통동)",,37.250507472,127.0804745859,양식,,0.0,
8777,그랜드동경,"경기도 수원시 팔달구 인계로108번길 49, 202,203호 (인계동)",,37.265574067,127.0288833367,일식,,0.0,
8778,그랜마닭,"경기도 수원시 장안구 팔달로279번길 25, 1층 (영화동)",031-257-0971,37.2909433823,127.0142955132,치킨,,0.0,
8779,그렇게 함박이 된다 광교아브뉴프랑점,"경기도 수원시 영통구 센트럴타운로 85, 203동 지1층 Cb15호 (이의동, 광교C1 호반베르디움, Summit Place광교)",,37.2915640479,127.0504732206,양식,,0.0,
8780,그레이스버거,"경기도 수원시 영통구 센트럴타운로 107, 204동 B1층 55호 (이의동, 광교푸르지오 월드마크, 월드스퀘어)",031-702-1172,37.2917159371,127.0477533234,한식,,0.0,
8781,그로또,경기도 수원시 영통구 청명북로 2 (영통동),031-205-1481,37.2518001767,127.0789789616,한식,,0.0,
8782,그리너프(GREENOUGH),"경기도 수원시 권선구 효원로266번길 25, 1층 (권선동)",031-237-0907,37.260532385,127.0304259215,한식,,0.0,
8783,그리니치 샌드위치,"경기도 수원시 영통구 봉영로1744번길 11 (영통동,상가2동 108호)",031-205-3049,37.2666751437,127.0846255913,치킨,,0.0,
8784,그리드인그릭,"경기도 수원시 팔달구 정조로886번길 21, 1층 (북수동)",031-221-5440,37.2872744445,127.0164287284,분식,,0.0,
8785,그리운청춘닭발,"경기도 수원시 팔달구 장다리로271번길 2, 1층 (인계동)",031-232-8272,37.2741049733,127.0275555983,한식,,0.0,
8786,그린밀 케이타워점,"경기도 수원시 영통구 웰빙타운로49번길 10, 2층 (이의동)",031-388-3761,37.3047517941,127.0458585319,한식,,0.0,
8787,그린북,"경기도 수원시 팔달구 덕영대로 924, AK플라자 6층 (매산로1가)",,37.2656360259,127.000033255,분식,,0.0,
8788,그린식당,경기도 수원시 장안구 파장로 101 (정자동),031-251-1762,37.3078246182,126.9902976254,한식,,0.0,
8789,그섬에가면,경기도 수원시 장안구 경수대로 862 (조원동),031-241-2966,37.2977837283,127.0140033063,일식,,0.0,
8790,그옛날통닭,경기도 수원시 장안구 팔달로279번길 32-10 (영화동),031-256-3375,37.291575218,127.0145058112,치킨,,0.0,
8791,그잘난김치찜,"경기도 수원시 팔달구 세지로244번길 15-1, 1층 (인계동)",,37.2725701894,127.0247002562,한식,,0.0,
8792,그집 석쇠 불고기,"경기도 수원시 영통구 대학1로8번길 91, 1층 101호 (이의동)",,37.2982360242,127.0461910702,한식,,0.0,
8793,그집곱창,경기도 수원시 장안구 경수대로 1082-17 (파장동),031-245-9251,37.3102058749,126.9948744918,한식,,0.0,
8794,그집만두,"경기도 수원시 팔달구 창룡문로 1, 1층 (지동)",,37.2778062869,127.0199861172,한식,,0.0,
8795,그집애,"경기도 수원시 권선구 권중로56번길 12, 1층 (권선동)",031-233-9399,37.2528360856,127.0308345341,한식,,0.0,
8796,그집쭈꾸미,"경기도 수원시 팔달구 화양로 56, 2층 (화서동)",031-251-8989,37.2829270582,126.9963315991,한식,,0.0,
8797,그집해물,"경기도 수원시 장안구 경수대로1081번길 33, 1층 일부호 (파장동)",,37.3079181473,126.9931858327,한식,,0.0,
8798,그집해장국,경기도 수원시 장안구 송정로 142 (조원동),031-244-6694,37.2966863476,127.0123743523,한식,,0.0,
8799,글렌베니,"경기도 수원시 팔달구 권광로180번길 53-8, 홍암타워 2층 201호 (인계동)",,37.2634016277,127.0357087199,한식,,0.0,
8800,글로우웨이브(Glowwave),"경기도 수원시 팔달구 인계로 21, 근린생활시설 1동 1층 108호 (인계동)",,37.271758209,127.0222803453,술집,,0.0,
8801,금강산 화로구이,"경기도 수원시 영통구 매영로247번길 1, 1층 (원천동)",,37.259421148,127.0651669384,한식,,0.0,
8802,금곡회관,"경기도 수원시 권선구 금곡로197번길 18-20, 102호, 103호 (금곡동)",,37.274493683,126.9524878743,한식,,0.0,
8803,금금,"경기도 수원시 장안구 수성로 175, 스타필드수원 7층 7142호 (정자동)",,37.2874406644,126.9915632992,한식,,0.0,
8804,금달떡볶이,"경기도 수원시 권선구 서수원로523번길 8-13, 101호 (금곡동)",,37.2727988071,126.9583089694,분식,,0.0,
8805,금돈곱창전골,"경기도 수원시 팔달구 매산로 2-10 (매산로1가,외 1필지 매산시장 27호)",031-253-8388,37.2660697418,127.0024213835,한식,,0.0,
8806,금동양꼬치 영통점,"경기도 수원시 영통구 청명남로34번길 21, 1층 103호 (영통동)",031-205-7678,37.2523239506,127.076720794,술집,,0.0,
8807,금문,경기도 수원시 팔달구 세지로 375 (지동),031-245-6070,37.2839272445,127.0268286261,한식,,0.0,
8808,금문도,경기도 수원시 권선구 곡반정로97번길 4-22 (곡반정동),031-237-1113,37.2378998953,127.0308256518,중식,,0.0,
8809,금문도,"경기도 수원시 권선구 일월천로15번길 5-20, 1층 (구운동)",,37.2831370042,126.9721102777,중식,,0.0,
8810,금미푸드,"경기도 수원시 영통구 매탄로 210-1, 1층 (매탄동)",,37.2689449075,127.0472692189,한식,,0.0,
8811,금별맥주,"경기도 수원시 영통구 청명남로34번길 8, 동양프라자 1층 107,108,109,110호 (영통동)",031-202-5383,37.2523571814,127.0759312692,치킨,,0.0,
8812,금별맥주,"경기도 수원시 권선구 세지로 73 (세류동,웰빙프라자 104, 105호)",031-233-3310,37.2585692857,127.0174580808,한식,,0.0,
8813,금별맥주,경기도 수원시 팔달구 효원로291번길 53 (인계동),031-233-2889,37.263739012,127.0343984066,치킨,,0.0,
8814,금별맥주 북수원점,"경기도 수원시 장안구 경수대로927번길 16, 102-1호 (송죽동)",031-242-8824,37.3012834493,127.0080230765,치킨,,0.0,
8815,금별맥주 수원망포역점,"경기도 수원시 영통구 영통로214번길 41, 토야 플라자 110호 (영통동)",031-206-1345,37.246708488,127.0594895293,한식,,0.0,
8816,금별맥주 수원탑동점,경기도 수원시 권선구 하탑로 30 (탑동),031-291-7484,37.2686100124,126.9749073069,치킨,,0.0,
8817,금별맥주 영통구청점,"경기도 수원시 영통구 매탄로100번길 7-10, 1층 (매탄동)",031-212-9892,37.259702284,127.0440541119,한식,,0.0,
8818,금별맥주 오목천점,경기도 수원시 권선구 오목천로 61 (오목천동),031-293-4050,37.2402808296,126.9692073678,치킨,,0.0,
8819,금별맥주 파장점,경기도 수원시 장안구 파장로 94-1 (파장동),031-253-9993,37.3074495433,126.991112638,치킨,,0.0,
8820,금별맥주 호매실수자인점,"경기도 수원시 권선구 칠보로 136, 1층 일부호 (호매실동)",,37.2656920797,126.9535666419,치킨,,0.0,
8821,금빛,"경기도 수원시 팔달구 갓매산로25번길 60-18, 1층 (매산로2가)",,37.2668898658,127.0045363274,중식,,0.0,
8822,금뼈 감자탕,"경기도 수원시 권선구 정조로 549 (세류동,1층)",031-232-3018,37.2583023829,127.0117197242,한식,,0.0,
8823,금성냉삼,경기도 수원시 팔달구 권광로180번길 46 (인계동),,37.2628408294,127.0352159387,한식,,0.0,
8824,금성면식점,"경기도 수원시 팔달구 매산로20번길 10, 1층 (매산로1가)",,37.2671102933,127.0033619256,한식,,0.0,
8825,금수강산 아리랑,"경기도 수원시 권선구 정조로 551, 1층 (세류동)",,37.2585103492,127.011876262,한식,,0.0,
8826,금수강산 아리랑갈비,"경기도 수원시 장안구 파장천로 21, 1층 일부호 (파장동)",,37.3076537232,126.9945868839,한식,,0.0,
8827,금순이네,경기도 수원시 팔달구 매산로 8-17 (매산로1가),031-244-2194,37.2664056168,127.0029830901,치킨,,0.0,
8828,금이포차,경기도 수원시 권선구 덕영대로1207번길 26-19 (권선동),031-257-5393,37.2506620019,127.0236313769,치킨,,0.0,
8829,금정참치본점,"경기도 수원시 권선구 서수원로523번길 20-8, 1층 (금곡동)",,37.272357037,126.9582895761,일식,,0.0,
8830,금촌샤브칼국수,"경기도 수원시 영통구 태장로 73 (망포동,정석그린프라자 202호)",031-205-5636,37.2393427168,127.0543123856,분식,,0.0,
8831,금치미김치찌개전문점,경기도 수원시 장안구 경수대로1073번길 10-9 (파장동),031-224-7514,37.3086613669,126.9941400383,한식,,0.0,
8832,금칼국수,"경기도 수원시 장안구 파장천로25번길 26, 1층 일부호 (파장동)",,37.3085690592,126.9936328486,한식,,0.0,
8833,금터민물매운탕,경기도 수원시 장안구 월드컵로428번길 6 (연무동),031-244-6712,37.2937845994,127.0258642999,한식,,0.0,
8834,금터추어탕,경기도 수원시 장안구 월드컵로428번길 6 (연무동),031-244-6712,37.2937845994,127.0258642999,한식,,0.0,
8835,금풍식당,경기도 수원시 권선구 덕영대로 969 (세류동),031-233-8059,37.2624685285,127.0034600733,한식,,0.0,
8836,금화루,"경기도 수원시 영통구 영통로174번길 9, 2층 (망포동)",031-205-0203,37.2432343513,127.0560709049,중식,,0.0,
8837,기가찬장어,"경기도 수원시 팔달구 장다리로306번길 13, 상가동 지하1층 B001-1호 (인계동, 신반포아파트)",,37.2739482856,127.0312224052,한식,,0.0,
8838,기네스데이즈,"경기도 수원시 팔달구 화서문로 53-1, 2층 (장안동)",,37.2855785843,127.0139238729,양식,,0.0,
8839,기똥찬고기,"경기도 수원시 장안구 서부로2123번길 16, 1층 (율전동)",,37.2984074481,126.9702998282,한식,,0.0,
8840,기븐조잇(Givenjoeat),"경기도 수원시 영통구 법조로149번길 250, 1층 (하동)",,37.293445658,127.0692472099,양식,,0.0,
8841,기사식당,경기도 수원시 권선구 경수대로 270 (권선동),031-267-7676,37.2504974396,127.0208246964,한식,,0.0,
8842,기안 세꼬시&회,"경기도 화성시 효행구 효행로 241, 남수원씨티프라자 1층 120호 (기안동)",,37.226053054,126.9724069865,일식,,0.0,
8843,기영이 숯불두마리치킨 수원정자점,"경기도 수원시 장안구 정자로 132-9, 1층 일부호 (정자동)",,37.3027194357,126.9916184296,치킨,,0.0,
8844,기영이숯불두마리치킨 수원금곡점,"경기도 수원시 권선구 서수원로 519, 성광프라자 105호 (금곡동)",,37.2724436758,126.9594958311,치킨,,0.0,
8845,기와보쌈서,"경기도 수원시 장안구 덕영대로497번길 14-4, 1층 (천천동)",031-268-5222,37.2994163992,126.9782812915,한식,,0.0,
8846,기와집전주콩나물국밥,"경기도 수원시 권선구 오목천로 54, 103,104호 (오목천동)",,37.239709175,126.968365801,한식,,0.0,
8847,기운찬푸드Cafe,경기도 수원시 장안구 경수대로994번길 37 (송죽동),031-256-7720,37.3070810404,127.0041034699,한식,,0.0,
8848,기울어진뚝배기 광교법조타운점,"경기도 수원시 영통구 광교중앙로248번길 40, 1층 113호 (하동)",031-212-0925,37.2910720681,127.0659776683,한식,,0.0,
